"","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","mean.depth","max.depth","min.depth","amplitude","net_fluc","tot_fluc","sd.depth","cv.depth","wetness","prop.overflow.days","prop.driedout.days","long_dry","long_wet","n_driedout","n_overflow","last_dry","last_wet","NA_NA_total_abundance","NA_NA_total_biomass","NA_NA_total_taxa","predator_engulfer_total_abundance","predator_engulfer_total_biomass","predator_engulfer_total_taxa","predator_piercer_total_abundance","predator_piercer_total_biomass","predator_piercer_total_taxa","prey_filter.feeder_total_abundance","prey_filter.feeder_total_biomass","prey_filter.feeder_total_taxa","prey_gatherer_total_abundance","prey_gatherer_total_biomass","prey_gatherer_total_taxa","prey_piercer_total_abundance","prey_piercer_total_biomass","prey_piercer_total_taxa","prey_scraper_total_abundance","prey_scraper_total_biomass","prey_scraper_total_taxa","prey_shredder_total_abundance","prey_shredder_total_biomass","prey_shredder_total_taxa","predator_biomass","prey_biomass","predator_abundance","prey_abundance","Coleoptera_bio","Diptera_bio","Ephemeroptera_bio","Haplotaxida_bio","Lepidoptera_bio","Odonata_bio","ord_NA_bio","Podocopida_bio","Trichoptera_bio","Hirudinea_bio","Neoptera_bio","Oligochaeta_bio","Palaeoptera_bio","Podocopa_bio","subclass_NA_bio","Aeolosomatidae_bio","Anisopodidae_bio","Calamoceratidae_bio","Candonidae_bio","Cecidomyiidae_bio","Ceratopogonidae_bio","Chironomidae_bio","Coenagrionidae_bio","Corethrellidae_bio","Culicidae_bio","Curculionidae_bio","Dolichopodidae_bio","Dytiscidae_bio","Elateridae_bio","Elmidae_bio","Empididae_bio","Enchytraeoidae_bio","Ephydridae_bio","family_NA_bio","Hydrophilidae_bio","Lampyridae_bio","Limnocytheridae_bio","Limoniidae_bio","Muscidae_bio","Naididae_bio","Periscelididae_bio","Phoridae_bio","Pseudostigmatidae_bio","Psychodidae_bio","Ptilodactylidae_bio","Scatopsidae_bio","Sciaridae_bio","Scirtidae_bio","Sphaeroceridae_bio","Stratiomyidae_bio","Syrphidae_bio","Tabanidae_bio","Tipulidae_bio","Anophelinae_bio","Calamoceratinae_bio","Candoninae_bio","Ceratopogoninae_bio","Chioneinae_bio","Chironominae_bio","Copelatinae_bio","Corethrellinae_bio","Culicinae_bio","Dasyheleniae_bio","Eristalinae_bio","Forcipomyiinae_bio","Hermetiinae_bio","Limoniinae_bio","Naidinae_bio","Orthocladiinae_bio","Pristininae_bio","Psychodinae_bio","Sphaeridiinae_bio","subfamily_NA_bio","Tabaninae_bio","Tanypodinae_bio","Timiriaseviinae_bio","Tipulinae_bio","Aelosoma_bio","Anopheles_bio","Atrichopogon_bio","Aulophorus_bio","Bezzia_bio","Bromeliagrion_bio","Candonopsis_bio","Cheilotrichia_bio","Chironomus_bio","Contacyphon_bio","Copelatus_bio","Corethrella_bio","Corynoneura_bio","Culex_bio","Culicoides_bio","Dero_bio","Elpidium_bio","Eristalis_bio","Forcipomyia_bio","genus_NA_bio","Haemagogus_bio","Harnischia_bio","Hermetia_bio","Larsia_bio","Leptagrion_bio","Limnophyes_bio","Mecistogaster_bio","Monopelopia_bio","Pericoma_bio","Phylloicus_bio","Polypedilum_bio","Pristina_bio","Sphaeromias_bio","Stenochironomus_bio","Stibasoma_bio","Stilobezzia_bio","Tanytarsus_bio","Tipula_bio","Toxorhynchites_bio","Trentepohlia_bio","Wyeomyia_bio","cv_max_temp","cv_mean_temp","cv_min_temp","max_temp","mean_temp","min_temp","sd_max_temp","sd_mean_temp","sd_min_temp","meso_predator_biomass","top_predator_biomass","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","change.k","change.mu","bacteria.per.nl.final","detritivore_total_biomass","PDratio","detChiron_bio","predCerato_bio","detCerato_bio","TipulidaeLimoniidae_bio","filtCulicidae","exposure","change_mean_temp","change_cv_temp","shredder_bio","filter.feeder_bio","scraper_bio","gatherer_bio","engulfer_bio","piercer_bio","totalbio"
"162","puertorico_22","puertorico","mu0.6k2",0.6,2,5.94,0.52,"a",284,21,70.5,830.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249,NA,0.393,NA,NA,NA,182.3,NA,NA,NA,NA,52974590.1639344,NA,NA,NA,NA,NA,0.1786,NA,0.097,NA,41,496.75,2.60759845894138,0.792714906994015,45.7998639486172,0.282730923694779,0.753180661577608,0.517955792636194,2,40.2083333333333,57.5,11.5,46,-14,248,8.79132972534446,21.8465915460852,0.70089303784659,0.183333333333333,0.00833333333333333,0,3.5,1,11,64,33,0,0,0,3,0.255,2,0,0,0,17,0.9143,2,1,0.56,1,0,0,0,66,2.702,3,5,6.1516,1,0.255,10.3279,3,89,1.482,7.6609,0,0,0,0,0.22,1.22,0,0,9.1429,0,0,1.22,0.22,0,0,0,0.86,0,0,0,0,0,0.9493,0,0,0,0,0,0,0,0,0.22,0,0,0.36,6.1516,0,0,0,0,0,0,0,0,0,1.482,0.56,0,0,0,0,0,0,0.86,0,0,0,0,0,0.9493,0,0,0,0,6.1516,0,0,0,0,0,2.262,0,0,0.36,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.0428,0,0,0.36,0,0,2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,6.1516,0.8715,9.56997561156096,4.39545737176863,4.5762535206007,25.8823529411765,21.8552631578947,19.8382352941176,2.47693486416872,0.960638775593119,0.907847941072109,0,0.255,0.36,4,35.2836,0.2704,0.693147180559945,0.510825623765991,52.9745901639344,9.4136,0.027088467748789,0,0,0,6.1516,0.9143,0.182127192982456,-0.138698615411073,0.11968450845366,6.1516,0.9143,2.702,0.56,0.255,0,10.5829
"163","puertorico_7","puertorico","mu0.8k0.5",0.8,0.5,7.92,0.13,"a",232,21,104.5,1359.84,128.1,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,0.292,NA,0.417,NA,NA,NA,NA,NA,NA,4.935,NA,NA,NA,NA,NA,NA,NA,0.2278,NA,0.286,NA,0,109.25,1.87197101680896,0.58961166167359,43.2836899067936,0.21986301369863,0.314148681055156,0.267005847376893,2,11.8916666666667,49,0,49,-44,213,17.300664296074,149.536880235781,0.233423873678111,0.108333333333333,0.658333333333333,38.5,5,39.5,6.5,4,44,0,0,0,3,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.155,2,2,4.6336,1,0.78,4.7886,3,7,0.115,4.6336,0,0,0,0,0.78,0.04,0,0,4.7486,0,0,0.04,0.78,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,4.6336,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,4.6336,0,0,0,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6336,0,9.12799279605796,4.66238242686756,4.92904980117693,26.2352941176471,22.2771650326797,20.25,2.39475575708344,1.03864662768794,0.998132584738329,0,0.78,0.64,0.25,62.7264,0.0169,0.693147180559945,0.22314355131421,NA,4.7886,0.162886856283674,0,0,0,4.6336,0,14.6658003131808,0.283203259373934,0.386609563552582,4.6336,0,0.155,0,0.78,0,5.5686
"164","puertorico_9","puertorico","mu0.8k1",0.8,1,7.92,0.26,"c",466,19,80.5,1018.53,148.4,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,0.228,NA,0.355,NA,NA,NA,180.2,NA,NA,2.71,NA,45271969.4690931,NA,NA,NA,NA,NA,0.1103,NA,0.0812,NA,59,563.4,1.23697660369603,0.546045131755368,48.2782615363821,0.516228070175439,0.771267605633803,0.643747837904621,2,35.6139344262295,61.5,0,61.5,43.5,670.5,15.7617066263934,44.9599756891017,0.58089707305164,0.182377049180328,0.0994535519125683,4,3,6,11,7,4,0,0,0,0,0,0,1,0.0873,1,11,0.8864,2,2,0.5241,2,0,0,0,61,3.7819,2,17,19.1233,1,0.0873,24.3157,1,91,3.1219,20.3286,0,0.2925,0,0,0,0.66,0,0,23.4505,0.2925,0,0.66,0,0,0,0,0.66,0,0,0.3189,0,0,0.8864,0,0,0,0,0,0,0.2925,0,0,0,0,0,19.1233,0,0,0,0,0,0,0,0,0,3.1219,0,0,0,0,0,0,0,0.66,0,0,0.2316,0,0,0.8864,0,0,0,0,19.1233,0,0,0,0,0,3.4144,0,0.0873,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.0428,0,0,0,0,0,3.4144,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.2316,0,0,19.1233,0.8436,6.89948547261173,4.08479139017775,4.48054278955729,25.7352941176471,22.1960784313725,20.2647058823529,1.77560287898096,0.906663500721807,0.907968818236758,0,0.0873,0.64,1,62.7264,0.0676,0,0.22314355131421,45.2719694690931,23.4293,0.00372610363945999,0.2316,0,0,19.1233,0.8864,2.20747883852995,0.202116658066743,-0.190981473137223,19.1233,0.8864,3.7819,0.5241,0,0.0873,24.403
"165","puertorico_30","puertorico","mu0.8k2",0.8,2,7.92,0.52,"c",350,19,54.5,762.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,NA,0.394,NA,NA,NA,154.6,NA,NA,NA,NA,48764426.981501,NA,NA,NA,NA,NA,0.1894,NA,0.1053,NA,117,385.6667,3.99935325028082,0.454678171808952,48.1661188162142,0.337762237762238,0.732741116751269,0.535251677256753,2,45.65,72.5,7.5,65,56,564,15.8369306680682,35.3860485807318,0.637158757494578,0.183333333333333,0.00833333333333333,0,3,1,11,64,4,0,0,0,0,0,0,1,0.0873,1,9,0.7973,2,4,0.3859,1,0,0,0,76,9.6176,3,12,15.5932,1,0.0873,26.394,1,101,8.9376,16.8637,0,0,0,0,0,0.68,0,0,25.8013,0,0,0.68,0,0,0,0,0.22,0,0,0.4732,0,0,0.7973,0,0,0,0,0,0,0,0,0,0,0,0.46,15.5932,0,0,0,0,0,0,0,0,0,8.9376,0,0,0,0,0,0,0,0.22,0,0,0.3859,0,0,0.7973,0,0,0,0,15.5932,0,0,0,0,0,8.9376,0,0.0873,0.46,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.2758,0,0,0.46,0,0,8.9376,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.3859,0,0,15.5932,0.5215,8.25838942844604,3.7792546410583,4.26451219730878,24.5294117647059,21.5067401960784,19.8235294117647,2.02573434803647,0.812794477000645,0.845376829701798,0,0.0873,0.64,4,62.7264,0.2704,0.693147180559945,0.22314355131421,48.764426981501,25.5967,0.00341059589712736,0.3859,0,0,15.5932,0.7973,0.17922283496732,-0.487221577227373,-0.496518222256675,15.5932,0.7973,9.6176,0.3859,0,0.0873,26.4813
"166","puertorico_19","puertorico","mu1k0.5",1,0.5,9.9,0.13,"a",490,25,84.5,1214.48,2265,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,0.268,NA,0.409,NA,NA,NA,147.2,NA,NA,NA,NA,18434298.3907355,NA,NA,NA,NA,NA,0.1847,NA,0.1676,NA,5,575.75,1.64454037122493,0.612738196737062,45.503160413449,0.310820895522388,0.590220048899755,0.450520472211072,2,47.9333333333333,73,0,73,-19.5,499.5,16.8198343150344,35.3212093258001,0.65662100456621,0.183333333333333,0.0583333333333333,2.5,9,3.5,11,18,15,0,0,0,0,0,0,0,0,0,1,0.0802,1,2,0.5525,1,0,0,0,49,4.7326,3,2,0.6682,1,0,6.0335,0,54,4.2726,0.7484,0,0.5525,0,0,0,0.46,0,0,5.021,0.5525,0,0.46,0,0,0,0,0.42,0,0,0,0,0,0.0802,0,0,0,0,0,0,0.5525,0,0,0,0,0.04,0.6682,0,0,0,0,0,0,0,0,0,4.2726,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.0802,0,0,0,0,0.6682,0,0,0,0,0,4.8251,0,0,0.04,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.0802,0,0,0.04,0,0,4.8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0,11.7763306927807,4.94258457654101,4.42606744594769,26.2794117647059,21.9907443240454,19.8676470588235,3.09475043352928,1.08691113722684,0.879355458746371,0,0,1,0.25,98.01,0.0169,0.693147180559945,0,18.4342983907354,5.9533,0,0,0,0,0.6682,0.0802,1.28279341890265,-0.00321744926039713,0.666811713226038,0.6682,0.0802,4.7326,0.5525,0,0,6.0335
"167","puertorico_11","puertorico","mu1k1",1,1,9.9,0.26,"b",320,22,73,821.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,0.397,NA,NA,NA,136.5,NA,NA,3.57,NA,21282516.1678448,NA,NA,NA,NA,NA,0.2204,NA,0.1564,NA,85,300.9,-0.0531388283337389,0.608001716630927,44.6538446838703,0.293589743589744,0.606045340050378,0.449817541820061,2,35.2786885245902,51,0,51,43,418,11.2417198521761,31.8690945231826,0.69687743950039,0.39344262295082,0.0327868852459016,0,10,2,24,37,4,0,0,0,0,0,0,0,0,0,21,1.1499,2,2,0.087,1,0,0,0,42,5.2322,3,4,5.6456,1,0,12.1147,0,69,4.8722,6.8825,0,0,0,0,0,0.36,0,0,11.7547,0,0,0.36,0,0,0,0,0.32,0,0,0.087,0,0,1.1499,0,0,0,0,0,0,0,0,0,0,0,0.04,5.6456,0,0,0,0,0,0,0,0,0,4.8722,0,0,0,0,0,0,0,0.32,0,0,0.087,0,0,1.1499,0,0,0,0,5.6456,0,0,0,0,0,4.8722,0,0,0.04,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.4144,0,0,0.04,0,0,4.8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,5.6456,0.7355,6.27155993435599,4.10997803747813,4.65838866903533,24.7352941176471,21.7785947712418,19.8382352941176,1.55128879552747,0.8950954619694,0.924142105077744,0,0,1,1,98.01,0.0676,0,0,21.2825161678448,10.9648,0,0.087,0,0,5.6456,1.1499,0.714052287581699,-0.215367002063978,-0.165794825836842,5.6456,1.1499,5.2322,0.087,0,0,12.1147
"168","puertorico_16","puertorico","mu1k2",1,2,9.9,0.52,"a",274,23,112,1464.25,-9.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,NA,0.432,NA,NA,NA,138.9,NA,NA,4.365,NA,22655764.0246654,NA,NA,NA,NA,NA,0.1677,NA,0.1902,NA,0,343.9,1.49660981856629,1.08491531951147,45.2035157879406,0.342352941176471,0.559722222222222,0.451037581699346,2,14.5083333333333,38,0,38,12,392,9.60006659998561,65.7856064097959,0.387807646356033,0.0916666666666667,0.191666666666667,4.5,3,11.5,5.5,21,18,0,0,0,3,0.78,1,0,0,0,0,0,0,2,0.6123,2,0,0,0,5,0.1921,1,13,10.4546,1,0.78,11.259,3,20,0.1921,11.0669,0,0,0,0,0.78,0,0,0,11.259,0,0,0,0.78,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,10.4546,0,0,0,0,0,0,0,0,0,0.1921,0.463,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,10.4546,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,10.4546,0,13.3567878231029,4.45808229366579,4.769040904878,26.6323529411765,21.8784722222222,19.8235294117647,3.55722687465284,0.975360296263478,0.94539222643758,0,0.78,1,4,98.01,0.2704,0.693147180559945,0,22.6557640246654,11.259,0.0692779110045297,0.1493,0,0,10.4546,0,4.19337384259259,-0.115489551083584,0.182309430350816,10.4546,0,0.1921,0.6123,0.78,0,12.039
"169","puertorico_2","puertorico","mu1.5k0.5",1.5,0.5,14.84,0.13,"b",550,23,76.5,1470.49,151.6,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,0.318,NA,0.392,NA,NA,NA,109.4,NA,NA,3.81,NA,26323409.5352685,NA,NA,NA,NA,NA,0.228,NA,0.1851,NA,62,481.45,3.35027021310516,0.576087468805556,44.812887255981,0.283018867924528,0.52780612244898,0.405412495186754,2,53.75,76,0,76,9.5,567.5,17.1329954177917,31.8678984813704,0.707255411255411,0.258333333333333,0.025,2,7,1.5,15.5,35,4,0,0,0,1,0.26,1,1,0.0873,1,15,0.9285,2,5,1.2573,2,0,0,0,70,9.1306,3,16,17.2421,1,0.3473,28.5585,2,106,8.7106,18.3452,0,1.17,0,0,0.26,0.42,0,0,27.0558,1.17,0,0.42,0.26,0,0,0,0.24,0,0,0.1746,0,0,0.9285,0,0,0,0,0,0,1.17,0,0.26,0,0,0.18,17.2421,0,0,0,0,0,0,0,0,0,8.7106,0,0,0,0,0,0,0,0.24,0,0,0.0873,0,0,0.9285,0,0,0,0,17.2421,0,0,0,0,0,10.1406,0,0.0873,0.18,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.3642,0,0,0.18,0,0,10.1406,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.0873,0,0,17.2421,0.5643,5.94036135301099,3.42063935450115,4.14296742739761,23.7794117647059,21.5697239422085,20,1.41258298644394,0.737822465824439,0.828593485479523,0,0.3473,2.25,0.25,220.2256,0.0169,0.693147180559945,0.405465108108164,26.3234095352685,27.63,0.0125696706478465,0.0873,0,0,17.2421,0.9285,0.539243098555212,-0.424237831097344,-0.85513350881383,17.2421,0.9285,9.1306,1.2573,0.26,0.0873,28.9058
"170","puertorico_13","puertorico","mu1.5k1",1.5,1,14.84,0.26,"a",390,21,66.5,626.76,117.9,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.449,NA,NA,NA,159.8,NA,NA,3.925,NA,15388287.712438,NA,NA,NA,NA,NA,0.241,NA,0.1508,NA,206,543.75,7.73485128748402,0.627300115499774,47.3299428636858,0.246875,0.664142538975501,0.455508769487751,2,88.0583333333333,106.5,39,67.5,29.5,452.5,12.9392915044112,14.5455508351147,0.831908831908832,0.291666666666667,0,0,7,0,17.5,65,4,0,0,0,2,2.673,1,0,0,0,81,6.7824,2,0,0,0,0,0,0,38,3.462,3,8,5.7362,1,2.673,15.9806,2,127,3.022,15.1916,0,0,0,0,0,0.44,0,0,18.2136,0,0,0.44,0,0,0,0,0.4,0,0,0,0,0,9.4554,0,0,0,0,0,0,0,0,0,0,0,0.04,5.7362,0,0,0,0,0,0,0,0,0,3.022,0,0,0,0,0,0,0,0.4,0,0,0,0,0,9.4554,0,0,0,0,5.7362,0,0,0,0,0,3.022,0,0,0.04,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,3.5174,0,0,0.04,0,0,3.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673,5.7362,3.265,9.56734287215615,4.20428934718338,4.50092284777337,26.4411764705882,22.4928513071895,20.4264705882353,2.52971801237305,0.945664551385968,0.919379681699589,0,2.673,2.25,1,220.2256,0.0676,0,0.405465108108164,15.388287712438,9.1982,0.290600334848122,0,0,0,5.7362,6.7824,0,0.498889533883734,-0.0714835161315941,5.7362,6.7824,3.462,0,2.673,0,18.6536
"171","puertorico_3","puertorico","mu1.5k2",1.5,2,14.84,0.52,"c",380,27,70.5,1015.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2044,NA,0.263,NA,0,145.2,7.14715439801024,0.465084507727534,46.8461853858859,0.234456928838951,0.375296912114014,0.304876920476483,2,6.29508196721311,43.5,0,43.5,0,291,11.3491800431226,180.316142459846,0.144742314490694,0.0245901639344262,0.729508196721312,41,0,44.5,1.5,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08,1,13,12.8546,1,0,12.9346,0,17,0,12.8546,0,0,0,0,0,0.08,0,0,12.8546,0,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,12.8546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8546,0,8.67278208292007,4.195495215311,4.33064829679564,25.4705882352941,21.9869066047472,20.0735294117647,2.20900861288493,0.922459614597065,0.869313959577359,0,0,2.25,4,220.2256,0.2704,0.693147180559945,0.405465108108164,NA,12.9346,0,0,0,0,12.8546,0,16.039628588709,-0.00705516855864374,-0.0802776480039773,12.8546,0,0.08,0,0,0,12.9346
"172","puertorico_14","puertorico","mu2k0.5",2,0.5,19.79,0.13,"b",410,25,86.5,1458.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,0.416,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,0.1825,NA,0.2388,NA,10,303.35,0.108880348387628,0.580006693123119,45.814404216865,0.196035242290749,0.425961538461538,0.310998390376144,2,18.6229508196721,50,0,50,18.5,605.5,13.6144036478722,74.8001897783515,0.369916456494325,0.0573770491803279,0.262295081967213,7,2,16,3.5,7,19,0,0,0,0,0,0,0,0,0,2,0.1731,1,0,0,0,0,0,0,25,5.7046,1,3,1.6803,1,0,7.558,0,30,5.7046,1.8534,0,0,0,0,0,0,0,0,7.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,1.6803,0,0,0,0,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1731,0,0,0,0,1.6803,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6803,0.1731,15.6598810178105,4.93586702240318,4.33550819769594,27.6617647058824,22.5128676470588,20.4117647058824,4.33179944036789,1.11120520998845,0.884953732117936,0,0,4,0.25,391.6441,0.0169,0.693147180559945,0.693147180559945,NA,7.3849,0,0,0,0,1.6803,0.1731,5.90501446480231,0.518905873753017,0.660094159088205,1.6803,0.1731,5.7046,0,0,0,7.558
"173","puertorico_23","puertorico","mu2k1",2,1,19.79,0.26,"b",230,16,65,820.02,144.6,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,0.262,NA,0.377,NA,NA,NA,189.6,NA,NA,NA,NA,22655764.0246654,NA,NA,NA,NA,NA,0.1762,NA,0.1196,NA,70,227.25,-0.440575990058747,0.738767789059461,48.187475020054,0.327480916030534,0.682758620689655,0.505119768360095,2,43.0327868852459,60,17.5,42.5,14.5,342.5,8.69513447248075,20.2028860167868,0.717257525997659,0.188524590163934,0,0,4.5,0,11.5,65,4,0,0,0,0,0,0,1,0.0873,1,0,0,0,1,0.1625,1,0,0,0,101,11.4758,3,1,0.1622,1,0.0873,11.8005,1,103,10.6558,0.2495,0,0.1625,0,0,0,0.82,0,0,10.9053,0.1625,0,0.82,0,0,0,0,0.56,0,0,0.0873,0,0,0,0,0,0,0,0,0,0.1625,0,0,0,0,0.26,0.1622,0,0,0,0,0,0,0,0,0,10.6558,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.1622,0,0,0,0,0,10.8183,0,0.0873,0.26,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0.26,0,0,10.8183,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0,0,0,0.1622,0,7.10598460439937,3.9325321266513,4.32315817624216,25.4117647058824,21.9272875816993,19.9705882352941,1.80575608770619,0.862297628653549,0.863360118137773,0,0.0873,4,1,391.6441,0.0676,0,0.693147180559945,22.6557640246654,11.8005,0.00739799161052498,0,0,0,0.1622,0,0,-0.0666741916064559,-0.343240736663671,0.1622,0,11.4758,0.1625,0,0.0873,11.8878
"174","puertorico_25","puertorico","mu2k2",2,2,19.79,0.52,"a",314,19,83,937.49,137.5,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,0.282,NA,0.381,NA,NA,NA,136.9,NA,NA,5.23,NA,42824988.7201083,NA,NA,NA,NA,NA,0.208,NA,0.142,NA,35,374.4,-0.107480664004259,0.632239481277867,45.783077632579,0.26241134751773,0.627296587926509,0.44485396772212,2,34.9916666666667,51.5,5.5,46,-12.5,373.5,8.61135973516537,24.4555051034932,0.685436046511628,0.191666666666667,0.00833333333333333,0,5.5,1,11.5,43,15,0,0,0,0,0,0,0,0,0,19,0.8559,2,1,0.2925,1,0,0,0,39,3.5449,2,15,10.8681,1,0,15.5614,0,74,3.0249,11.724,0,0.2925,0,0,0,0.52,0,0,14.7489,0.2925,0,0.52,0,0,0,0,0.52,0,0,0,0,0,0.8559,0,0,0,0,0,0,0.2925,0,0,0,0,0,10.8681,0,0,0,0,0,0,0,0,0,3.0249,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.8559,0,0,0,0,10.8681,0,0,0,0,0,3.3174,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.6046,0,0,0,0,0,3.3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8681,0.2513,7.35772698139651,3.76199030574057,3.55811251438829,24.5588235294118,21.8201109391125,20.1029411764706,1.80697118513708,0.82087045823125,0.715285265760116,0,0,4,4,391.6441,0.2704,0.693147180559945,0.693147180559945,42.8249887201083,14.7055,0,0,0,0,10.8681,0.8559,0.181834257825937,-0.173850834193313,-0.513782557574405,10.8681,0.8559,3.5449,0.2925,0,0,15.5614
