site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,func_NA_bio,piercer_bio,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,func_NA_abd,piercer_abd,scraper_abd,shredder_abd,meso_pred_bio,trophic_NA_bio,prey_bio,top_pred_bio,meso_pred_ab,trophic_NA_abd,prey_abd,top_pred_ab,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,ord_NA_bio,Odonata_bio,Podocopida_bio,Trichoptera_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,family_NA_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,subfamily_NA_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,odonata_bio,odonata_ab,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,total_pred_bio,total_pred_ab
argentina_5,argentina,mu0.4k2,0.4,2,1.72,0.11,b,450,33,58.5,1142.17,325,7.5,2.8,6.75,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,1.3863114,NA,67,3.9,1.5,6.06,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,194,NA,34.10274949,0.58005822,NA,0.555555556,NA,0.555555556,1,2.2,0.494117647,1.013492063,0,0,9.818181818,0,1,6,15,0,0,54,0,0,0,11.32579153,2.2,0,0,75,1,12.01818182,1.507609711,0,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0,0,0.494117647,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0.235714286,0,0,0,9.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494117647,0,0,0,0,12.7959596,0,0,0,0.235714286,0,0,0,0,0,NA,NA,10.76701384,9.976917334,18.26091774,30.47761194,23.56747512,18.02985075,3.281528695,2.351307511,3.292416213,44.69076087,79.725,0,79.725,-55.525,430.325,25.14085482,57.05611352,0.558039497,0.163043478,0.108695652,4,3.5,5,7.5,4,16,2.2,1
argentina_23,argentina,mu0.6k2,0.6,2,2.58,0.11,a,185,28,56,826.15,542,6.1,1.9,5.53,NA,NA,NA,NA,NA,NA,NA,200,200,NA,NA,1.3092941,NA,28.4,18.2,7.2,5.67,78.62,NA,NA,NA,NA,NA,NA,70,70,NA,NA,35,NA,16.68630014,0.427497691,NA,0.65,NA,0.65,1,0,0,1.207142857,0,0,0.242253521,0,0,0,14,0,0,4,0,0,0,1.449396378,0,0,0,18,0,0.242253521,1.207142857,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707142857,0,0,0,0.242253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742253521,0,0,0,0.707142857,0,0,0,0,0,NA,NA,10.23463347,10.17772693,18.94129009,30.02985075,23.61691542,17.86567164,3.073445156,2.403665161,3.383988692,57.48409091,88.95,0,88.95,21.35,557.95,19.58195657,34.10755809,0.646942183,0.136363636,0.034090909,0,2,1.5,6,45,15,0,0
argentina_21,argentina,mu0.8k2,0.8,2,3.45,0.11,b,290,30,78.5,969.47,282,1.7,0.9,6.35,NA,NA,NA,NA,NA,NA,NA,190,190,NA,NA,1.3934758,NA,28.4,3.7,1.5,6.02,63.45,NA,NA,NA,NA,NA,NA,120,80,NA,NA,125,NA,34.46561327,0.461413023,NA,0.473684211,NA,0.473684211,1,0,0.823529412,0.773684211,0,9.1,0.4,1,0,10,21,0,1,4,1,0,0,2.997213622,9.1,0,0,36,1,0.4,11.69721362,0,0,0,0,0,0,0,0,0,0,0,0,0.773684211,0,0,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,9.1,1,0,0,0,0,0,0,0,0,0,0.823529412,0,0,0,0,11.27368421,0,0,0,0,0,0,0,0,0,NA,NA,10.87164252,10.41416282,19.73322193,29.86567164,23.23165423,17.50746269,3.246889058,2.419382297,3.454786466,42.33804348,69.85,0,69.85,19.9,338.05,17.36616703,67.12767698,0.541340295,0.195652174,0.25,7,3,11.5,9,4,5,9.1,1
argentina_27,argentina,mu1k2,1,2,4.31,0.11,a,390,35,62.5,830,258,17.8,7.1,5.81,NA,NA,NA,NA,NA,NA,NA,180,240,NA,NA,1.3845203,NA,17.3,4.4,1.7,5.63,0.011,NA,NA,NA,NA,NA,NA,70,100,NA,NA,140,NA,11.23983254,0.508164751,NA,0.597222222,NA,0.597222222,1,0,0.244444444,1.512142857,0,12,0.242253521,0.3,0,22,26,0,1,4,1,0,0,2.298840823,12,0,0,53,1,0.242253521,14.0565873,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0,0,0.244444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707142857,0,0,0,0.242253521,0,0,0,12,0.3,0,0,0,0,0,0,0,0,0,0.244444444,0,0,0,0,13.34725352,0,0,0,0.707142857,0,0,0,0,0,NA,NA,9.574660952,9.884124325,18.17634278,29.03731343,23.31063433,18.09701493,2.780224311,2.304052078,3.289375466,64.571625,97.075,23.95,73.125,-13.9765,325.6735,14.30009997,22.80672316,0.660701388,0.113636364,0,0,3,0,5,65,4,12,1
argentina_14,argentina,mu1.5k2,1.5,2,6.46,0.11,b,300,33,66,950.03,NA,2.6,1.1,6.57,NA,NA,NA,NA,NA,NA,NA,150,210,NA,NA,1.5009418,NA,25.4,6.9,2.7,6.01,13.26,NA,NA,NA,NA,NA,NA,80,110,NA,NA,105,NA,45.85827785,0.492974604,NA,0.471428571,NA,0.471428571,1,0,0.411764706,0.555555556,0,0,8.138297872,0.9,0,5,10,0,0,45,3,0,0,10.00561813,0,0,0,63,0,8.138297872,1.867320261,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0.411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.138297872,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.411764706,0,0,0,0,9.593853428,0,0,0,0,0,0,0,0,0,NA,NA,12.07228552,10.628489,18.41951972,30.29104478,23.25404229,17.65671642,3.656821411,2.471553327,3.252282363,23.77663043,58.7,0,58.7,5.1,395.95,16.22523429,84.06216791,0.400613342,0.152173913,0.25,3,2.5,11.5,7,4,16,0,0
argentina_24,argentina,mu2k2,2,2,8.62,0.11,a,275,36,75,870.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,230,NA,NA,1.3164585,NA,26.2,2.5,0.9,5.9,0.011,NA,NA,NA,NA,NA,NA,50,90,NA,NA,120,NA,33.97467704,0.576414317,NA,0.648097826,NA,0.648097826,1,0,0.411764706,1.257142857,0,0,5.264516129,1.254545455,0,5,33,0,0,32,1,0,0,8.187969147,0,0,0,71,0,5.264516129,2.923453018,0,0,0,0,0,0,0,0,0,0,0,0,1.257142857,0,0,0.411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.264516129,0,0,0,0,1.254545455,0,0,0,0,0,0,0,0,0,0.411764706,0,0,0,0,7.776204441,0,0,0,0,0,0,0,0,0,NA,NA,10.2104354,10.32593862,18.59180339,29.03731343,22.64334577,17.57462687,2.96483613,2.338137985,3.267440073,39.69829545,74.4,0,74.4,62.95,642.4,23.10749952,58.7005621,0.532987654,0.102272727,0.090909091,3,0,4,4.5,37,12,0,0
argentina_18,argentina,mu2.5k2,2.5,2,10.77,0.11,b,245,32,73,1807.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,130,NA,NA,1.5564659,NA,31.2,6.7,2.7,6.22,0.011,NA,NA,NA,NA,NA,NA,70,100,NA,NA,130,NA,36.34814994,0.477597093,NA,0.409502262,NA,0.409502262,1,0,0,4.054761905,0,7.5,0.06056338,0,0,0,24,0,1,1,0,0,0,4.115325285,7.5,0,0,25,1,0.06056338,11.5547619,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571,0,0,0,0.06056338,0,0,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8.143896714,0,0,0,0.471428571,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.90380435,59.775,0,59.775,31.625,452.825,17.35438672,45.81054624,0.635091506,0.304347826,0.065217391,3,4.5,3,14,24,4,7.5,1
argentina_22,argentina,mu3k2,3,2,12.92,0.11,c,360,31,54.5,884.15,199,16.9,6.3,6.37,NA,NA,NA,NA,NA,NA,NA,160,150,NA,NA,1.5421371,NA,20.3,NA,NA,6.13,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,207,NA,52.83170292,0.450333316,NA,0.55,NA,0.55,1,0,0.247058824,0.275,0,2.4,3.92173913,2.2,0,3,22,0,1,22,3,0,0,6.643797954,2.4,0,0,50,1,3.92173913,5.122058824,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0.247058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3.92173913,0,0,0,2.4,2.2,0,0,0,0,0,0,0,0,0,0.247058824,0,0,0,0,8.59673913,0,0,0,0.2,0,0,0,0,0,NA,NA,8.68892795,9.356324128,16.95184367,28.39552239,23.07618159,17.58208955,2.467266481,2.159082346,2.980488336,72.4140625,93.2,0,93.2,77.675,478.575,22.00358504,30.37742943,0.777085883,0.3125,0.0625,3,3.5,3,15,45,4,2.4,1
cardoso_DEC17,cardoso,mu3k0.5,3,0.5,22.67,0.1,a,1015,33,96,NA,43.67,NA,NA,5,-5.21016,248828.2138,NA,NA,NA,NA,NA,232.8,216.7,NA,NA,NA,NA,246.9,NA,NA,5.3,56.8344,2977911.849,NA,NA,NA,NA,NA,185,160.4,NA,NA,527,310.8695652,5.262769647,0.686738779,NA,0.232566322,NA,0.232566322,1,2.038291911,3.5625,10.83667639,3.059316773,0.038461538,19.35,2.150175439,87,30,296,59,2,43,4,1.10989011,2.049602487,36.76620897,1.109720483,85,14,416,6,19.35,18.41114461,0,1.936708861,0.907848101,0.429720483,0,0,0,0,0,0,0,0.291794872,9.360919913,0.429720483,0.571428571,3.5625,0,0,0,0,0,0,0,0.624,0,0,0,2.150175439,0,0.907848101,1.936708861,0,0,0,0.028571429,0,0,0,19.35,0,0.746666667,0,0,1.075087719,0,0,0,0.038461538,0,8.426753247,0,0,0.571428571,3.5625,0,0,0.253333333,2.150175439,25.09860326,0,0.434166667,0,0,0,0,0.5,0,0,0.429720483,3,9.090636833,9.711049966,13.25425115,23.88059701,20.93465365,18.43283582,2.170898348,2.032974676,2.443134354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.219610593,91
cardoso_DEC36,cardoso,mu0.1k1,0.1,1,0.76,0.19,a,1150,35,106,NA,55.46,NA,NA,5,-1.39536,337122.0961,NA,NA,NA,NA,NA,178.4,211.5,NA,NA,NA,NA,750,NA,NA,4.866666667,414.732,7504979.997,NA,NA,NA,NA,NA,142.9,158.8,NA,NA,566,242,14.92548502,0.662378804,NA,0.224081804,NA,0.224081804,1,8.925818248,2.49375,15.34072374,0.718285714,0.063461538,27.9,3.762807018,198,21,361,38,3,62,7,3.789175824,0.093333333,50.12223314,5.200103962,183,1,488,18,27.9,25.93385622,0,0.170886076,0.68,4.520103962,0,0,0,0,0,0,0,0.046794872,16.23007576,3.849499694,2.785714286,2.49375,0,0,0,0,0,0.025,0,0.210666667,0,0,0,3.762807018,0,1.443937601,0.170886076,0,0,0,0.285714286,0,0,0,27.9,0,0,0,0,0,0,0,0,0.038461538,0,14.97471861,0,0,2.785714286,2.49375,0,0,0.008333333,3.762807018,33.88570432,0,0.315357143,0,0,0,0,0.94,0,0,4.520103962,15,9.116239424,9.684238283,13.80787152,23.76119403,20.61040949,18.02238806,2.166127338,1.995961166,2.488508187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.989279786,201
cardoso_DEC54,cardoso,mu0.2k1,0.2,1,1.51,0.19,a,1225,38,105,NA,56.16,NA,NA,5.6,-3.12324,3298980.512,NA,NA,NA,NA,NA,227.2,232.8,NA,NA,NA,NA,327,NA,NA,4.533333333,131.3352,5771209.217,NA,NA,NA,NA,NA,175.9,144.8,NA,NA,506.5,264,33.20094345,0.537010458,NA,0.301899563,NA,0.301899563,1,8.465905781,1.742647059,7.735932506,1.937904762,0.336538462,6.75,6.450526316,267,14,199,71,13,15,12,4.620347985,0.093333333,23.88082017,4.8249534,281,1,301,8,6.85,20.81918503,0,1.025316456,0.453333333,4.271620067,0,0,0,0,0,0,0,0.339102564,8.4954329,4.271620067,2.857142857,1.742647059,0,0,0,0,0,0.025,0,0.816,0,0.1,0,6.450526316,0,0.546666667,1.025316456,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0.317647059,0,0,0.211538462,0,6.441385281,0,0,2.857142857,1.425,0,0,0.127564103,6.450526316,13.53460319,0,0.527380952,0,0,0,0,1.526666667,0,0,4.271620067,5,9.180673143,9.775427126,13.89911119,24.18656716,20.97232587,18.29104478,2.220489676,2.050134432,2.542292651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.445301386,289
cardoso_DEC39,cardoso,mu0.4k1,0.4,1,3.02,0.19,a,945,39,99,NA,45.47,NA,NA,5.2,-4.91232,834778.5238,NA,NA,NA,NA,NA,210.7,221.1,NA,NA,NA,NA,276.6,NA,NA,4.733333333,50.4288,6991270.137,NA,NA,NA,NA,NA,164.2,161.8,NA,NA,532,110,4.96839478,0.668516825,NA,0.24444868,NA,0.24444868,1,8.779016829,3.365073529,13.14754792,2.685449066,0.132692308,32.15580448,1.862631579,215,28,335,78,6,84,4,4.12507326,1.336877637,51.30820036,5.358064448,226,19,502,3,33.32,22.76941007,0,0.911392405,0.91021097,3.311397781,0.655804481,0.25,0,0,0.25,0,0,0.388717949,13.76893939,3.311397781,2.785714286,3.365073529,0,0,1.82,0,0,0.075,0,0.12,0,0,0.655804481,1.612631579,0,0.91021097,0.911392405,0,0,0,0,0,0,0,31.5,0,0.653333333,0,0,0,0.158823529,0.25,0,0.057692308,0,11.77489177,1.82,0,2.785714286,3.20625,0,0,0.331025641,1.612631579,37.48133449,0,0.787380952,0,0,0,0,1.206666667,0.655804481,0,3.311397781,1,9.001228089,9.598617371,13.58687543,24.2761194,21.02922886,18.41791045,2.185148879,2.018515214,2.50241855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.483137708,229
cardoso_DEC22,cardoso,mu2.5k1,2.5,1,18.89,0.19,a,1040,29,63,NA,54.8,NA,NA,5.4,-2.21544,2408014.972,NA,NA,NA,NA,NA,289.5,234.8,NA,NA,NA,NA,282.1,NA,NA,5.833333333,123.9708,7216018.201,NA,NA,NA,NA,NA,227.1,180.6,NA,NA,385,88,3.346944394,0.46054301,NA,0.223189397,NA,0.223189397,1,1.555238095,2.01875,4.040358207,1.377868132,0,13.05,2.687719298,175,17,151,92,0,29,5,1.651391941,0,23.07854179,0,180,0,289,0,13.05,11.22423753,0,0.455696203,0,0,0,0,0,0,0,0,0,0.203846154,5.532207792,0,0.428571429,2.01875,0,0,0,0,0,0,0,0.096,0,0,0,2.687719298,0,0,0.455696203,0,0,0,0.257142857,0,0,0,13.05,0,0,0,0,0,0,0,0,0.096153846,0,3.086493506,0,0,0.428571429,2.01875,0,0,0.107692308,2.687719298,13.85883906,0,1.319047619,0,0,0,0,1.126666667,0,0,NA,NA,9.07356317,9.573331571,12.96129537,24.1119403,21.17534922,18.69402985,2.187812134,2.027186392,2.422988425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.651391941,180
cardoso_DEC07,cardoso,mu0.4k2,0.4,2,3.02,0.39,a,948,28,89,NA,47.89,NA,NA,5.4,-4.81644,505683.1442,NA,NA,NA,NA,NA,235.1,259.3,NA,NA,NA,NA,309.1,NA,NA,5.133333333,59.8944,5819369.517,NA,NA,NA,NA,NA,175.6,200.7,NA,NA,737,412.5,5.197724972,0.64047132,NA,0.239538426,NA,0.239538426,1,5.771679224,4.197794118,6.167660662,1.825152502,14.45961538,6.75,4.012807018,218,34,141,50,9,15,8,3.519615385,0.056962025,21.68216656,17.92596494,240,1,230,4,6.75,31.70431359,0,0.797468354,0.056962025,3.625964938,0,0.25,0,0,0.25,0,0,0.142307692,6.993928571,3.551453353,2,4.197794118,0,0,0,0,0,0.025,0,0.225333333,0,0,0,3.762807018,0,0.131473611,0.797468354,0,0,0,0.057142857,0,0,0,6.75,0,0,0,14.3,0,0.635294118,0.25,0,0.134615385,0,5.259047619,0,0,2,3.5625,0,0,0.007692308,3.762807018,11.53787151,0,0.374880952,0,0,0,14.3,1.36,0,0,3.625964938,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.44558032,244
cardoso_DEC51,cardoso,mu0.6k2,0.6,2,4.53,0.39,a,1315,36,86.5,NA,51.74,NA,NA,5.6,-2.295,537790.0105,NA,NA,NA,NA,NA,237.3,239.3,NA,NA,NA,NA,678,NA,NA,4.8,410.856,10675533.04,NA,NA,NA,NA,NA,182.5,185.5,NA,NA,883,242,-1.586360816,0.384695975,NA,0.227876855,NA,0.227876855,1,6.142937496,6.690073529,19.35136187,0.972,0.088461538,21.29052953,2.937719298,153,56,414,38,4,50,6,2.546556777,0,50.74168423,4.184842258,159,0,557,5,21.31666667,31.74771148,0,0,0.226666667,3.791508924,0.140529532,0.25,0,0,0.25,0,0,0.069871795,20.57804686,3.791508924,1.571428571,6.690073529,0,0,0.166666667,0,0,0.05,0,0.072,0,0,0.140529532,2.687719298,0,0.226666667,0,0,0,0,0.028571429,0,0,0,21.15,0,0,0,0,0,0.158823529,0.25,0,0.038461538,0,19.29852305,0,0,1.571428571,6.53125,0,0,0.031410256,2.687719298,25.48541369,0,0.392857143,0,0,0,0,0.886666667,0.140529532,0,3.791508924,3,8.651716221,9.49685765,12.93506085,23.54477612,20.82484214,18.50746269,2.037027215,1.977705614,2.39395156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.731399034,164
cardoso_DEC23,cardoso,mu1.5k2,1.5,2,11.33,0.39,a,1300,32,62,NA,56.84,NA,NA,5.2,-2.04204,890965.5398,NA,NA,NA,NA,NA,219.6,198.3,NA,NA,NA,NA,118.9,NA,NA,5.233333333,31.8648,6878896.104,NA,NA,NA,NA,NA,164.6,157,NA,NA,762,462,4.626674936,0.534247812,NA,0.229362835,NA,0.229362835,1,5.377112067,1.6625,6.302894121,1.675828813,0.15,11.25,4.012807018,239,14,196,99,6,25,8,1.989047619,0.207257384,24.69677257,3.538064448,243,3,339,2,11.25,14.59560922,0,0.683544304,0.340590717,3.311397781,0,0.25,0,0,0.25,0,0,0.102564103,8.298690476,3.311397781,0.285714286,1.6625,0,0,0,0,0,0.15,0,0.24,0,0,0,3.762807018,0,0.340590717,0.683544304,0,0,0,0,0,0,0,11.25,0,0.093333333,0,0,0,0,0.25,0,0,0,5.387619048,0,0,0.285714286,1.6625,0,0,0.102564103,3.762807018,16.06886614,0,1.357738095,0,0,0,0,1.553333333,0,0,3.311397781,1,8.763034237,9.575749786,13.24583731,23.99253731,20.95335821,18.43283582,2.102474259,2.006441154,2.441583444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.527112067,245
cardoso_DEC53,cardoso,mu2k2,2,2,15.11,0.39,a,960,34,103,NA,49.4,NA,NA,5.6,-5.2836,1404675.401,NA,NA,NA,NA,NA,199.7,204.3,NA,NA,NA,NA,131.9,NA,NA,4.966666667,15.504,2953831.699,NA,NA,NA,NA,NA,154.5,153.7,NA,NA,629,264,0.183225332,0.582559365,NA,0.237007249,NA,0.237007249,1,5.05273318,0.475,23.08167906,1.687838457,0.1,6.534215886,4.837894737,164,4,358,92,4,19,9,1.698095238,0.357552743,36.2590754,3.454637942,166,5,477,2,6.3,30.58430496,0,1.025316456,0.170886076,3.454637942,0.234215886,0,0,0,0,0,0,0.120128205,10.87718678,3.454637942,0.571428571,0.475,0,0,0,0,0,0.1,0,0.216,0,0,0.234215886,4.837894737,0,0.170886076,1.025316456,0,0,0,0,0,0,0,6.3,0,0.186666667,13.2,0,0,0,0,0,0,0,8.493496308,0,0,0.571428571,0.475,0,13.2,0.120128205,4.837894737,11.45350714,0,1.35702381,0,0,0,0,1.026666667,0.234215886,0,3.454637942,2,8.214271352,9.772745241,13.88635499,23.7238806,20.68687811,18.08955224,1.948743927,2.021675896,2.51197944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15273318,168
cardoso_DEC35,cardoso,mu2.5k2,2.5,2,18.89,0.39,a,850,36,92,NA,56.24,NA,NA,5.7,-2.60508,473576.2779,NA,NA,NA,NA,NA,255.7,166.5,NA,NA,NA,NA,119.2,NA,NA,4.666666667,30.7632,666217.4757,NA,NA,NA,NA,NA,195.4,133.9,NA,NA,564,528,4.777504498,0.550632594,NA,0.215809513,NA,0.215809513,1,5.961873972,0.35625,2.46255368,0.880962025,0.15,6.346843177,2.937719298,148,3,98,58,6,15,6,2.347142857,0.056962025,12.92736616,3.764731115,151,1,179,3,6.3,7.481463304,0,1.196202532,0.510295359,3.311397781,0.046843177,0.25,0,0,0.25,0,0,0.071794872,2.834556277,3.311397781,1.357142857,0.35625,0,0,0,0,0,0.15,0,0.024,0,0,0.046843177,2.687719298,0,0.510295359,1.196202532,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0.25,0,0,0,1.051341991,0,0,1.357142857,0.35625,0,0,0.071794872,2.687719298,11.49189567,0,0.943214286,0,0,0,0,0.84,0.046843177,0,3.311397781,1,8.678953213,9.560650017,13.36070149,24.15671642,20.96845101,18.32835821,2.096550116,2.004720215,2.448797229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.111873972,154
cardoso_DEC31,cardoso,mu0.2k0.5,0.2,0.5,1.51,0.1,b,855,32,99,NA,34.41,NA,NA,5.9,-4.16772,1228087.636,NA,NA,NA,NA,NA,218.3,219.9,NA,NA,NA,NA,434,NA,NA,5,172.584,7633407.463,NA,NA,NA,NA,NA,171.5,178.5,NA,NA,448,264,12.61888328,0.513144367,NA,0.201325635,NA,0.201325635,1,6.419183543,1.30625,6.066567322,3.236651629,0.2,17.1,1.325087719,98,11,170,45,8,38,3,1.907619048,2.523508772,26.5110479,4.711564496,99,8,259,7,17.1,13.53521369,0,0.056962025,0.68,4.031564496,0,0.25,0,0,0.25,0,0,0.016666667,6.74341482,4.031564496,1.214285714,1.30625,0,0,0,0,0,0.2,0,0.456,0,0,0,1.075087719,0,0.96,0.056962025,0,0,0,0,0,0,0,17.1,0,0.093333333,0,0,2.150175439,0,0.25,0,0,0,5.957224344,0,0,1.214285714,1.30625,0,0,0.016666667,1.075087719,25.04803529,0,0.292857143,0,0,0,0,0.493333333,0,0,4.031564496,4,9.435953242,10.3063972,13.54352972,23.58208955,20.75657769,18.32089552,2.225194944,2.139255341,2.481295929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.619183543,106
cardoso_DEC32,cardoso,mu0.4k0.5,0.4,0.5,3.02,0.1,b,975,31,97,NA,37.54,NA,NA,5.4,-3.51696,650164.0425,NA,NA,NA,NA,NA,222.4,222.3,NA,NA,NA,NA,239.1,NA,NA,4.766666667,40.3512,4478907.849,NA,NA,NA,NA,NA,179.4,170.8,NA,NA,482,220,-1.033878608,0.42897847,NA,0.21250712,NA,0.21250712,1,7.192461305,3.0875,33.85113679,1.516962416,0.146153846,15.72158859,3.225263158,88,26,193,48,7,43,6,0.975457875,0.65146791,56.6026314,6.511508924,85,3,308,15,15.3,41.76746226,0,0.626582278,2.833924051,3.791508924,0.421588595,0,0,0,0,0,0,0.257820513,7.563620448,3.791508924,0.285714286,3.0875,0,0,0,0,0,0.05,0,0.36,0,0,0.421588595,3.225263158,0,2.833924051,0.626582278,0,0,0,0,0,0,0,15.3,0,0,26.4,0,0.53754386,0,0,0,0.173076923,0,6.643977591,0,0,0.285714286,3.0875,0,26.4,0.08474359,3.225263158,23.49955911,0,0.45297619,0,0,0,0,0.466666667,0.421588595,0,3.791508924,3,9.769542769,10.39512691,13.43741451,23.47761194,20.57840605,18.1641791,2.29365534,2.139151424,2.440796038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4869668,100
